fecha_hora,hora,origen,p10,p50,p90
2027-01-19 13:00:00,13,simulado,-2.76,75.72,120.83
2027-01-19 14:00:00,14,simulado,-2.49,74.86,120.45
2027-01-19 15:00:00,15,simulado,-0.59,82.72,125.97
2027-01-19 16:00:00,16,simulado,10.10,91.65,135.62
2027-01-19 17:00:00,17,simulado,26.25,109.31,148.77
2027-01-19 18:00:00,18,simulado,50.01,118.80,164.26
2027-01-19 19:00:00,19,simulado,75.60,124.13,177.61
2027-01-19 20:00:00,20,simulado,84.43,123.88,162.31
2027-01-19 21:00:00,21,simulado,71.27,117.31,151.79
2027-01-19 22:00:00,22,simulado,31.77,106.16,145.46
2027-01-19 23:00:00,23,simulado,20.52,95.59,134.84
2027-01-20 00:00:00,0,simulado,12.60,80.83,128.56
2027-01-20 01:00:00,1,simulado,0.75,75.77,118.17
2027-01-20 02:00:00,2,simulado,-0.62,67.14,102.36
2027-01-20 03:00:00,3,simulado,-0.81,65.95,100.00
2027-01-20 04:00:00,4,simulado,-1.06,66.08,99.15
2027-01-20 05:00:00,5,simulado,-0.60,67.21,104.84
2027-01-20 06:00:00,6,simulado,6.38,81.51,124.28
2027-01-20 07:00:00,7,simulado,28.28,93.54,143.24
2027-01-20 08:00:00,8,simulado,43.98,102.91,171.81
2027-01-20 09:00:00,9,simulado,29.21,97.78,148.77
2027-01-20 10:00:00,10,simulado,6.55,89.98,128.29
2027-01-20 11:00:00,11,simulado,-2.26,80.61,121.51
2027-01-20 12:00:00,12,simulado,-3.62,76.04,121.53
2027-01-20 13:00:00,13,simulado,-3.62,72.45,115.04
2027-01-20 14:00:00,14,simulado,-3.62,73.77,116.88
2027-01-20 15:00:00,15,simulado,-3.62,80.97,120.50
2027-01-20 16:00:00,16,simulado,10.10,88.16,131.57
2027-01-20 17:00:00,17,simulado,26.25,109.31,144.57
2027-01-20 18:00:00,18,simulado,52.45,113.48,181.11
2027-01-20 19:00:00,19,simulado,82.65,117.18,178.09
2027-01-20 20:00:00,20,simulado,84.83,121.72,158.05
2027-01-20 21:00:00,21,simulado,67.11,116.48,150.78
2027-01-20 22:00:00,22,simulado,33.49,105.57,145.01
2027-01-20 23:00:00,23,simulado,22.57,95.59,133.31
2027-01-21 00:00:00,0,simulado,-0.37,80.83,120.11
2027-01-21 01:00:00,1,simulado,-0.78,75.77,115.11
2027-01-21 02:00:00,2,simulado,-2.22,68.14,112.15
2027-01-21 03:00:00,3,simulado,-1.06,65.37,108.82
2027-01-21 04:00:00,4,simulado,-1.76,65.50,108.80
2027-01-21 05:00:00,5,simulado,-0.79,72.74,108.78
2027-01-21 06:00:00,6,simulado,2.22,81.51,124.43
2027-01-21 07:00:00,7,simulado,27.48,93.54,144.45
2027-01-21 08:00:00,8,simulado,44.93,102.91,178.00
2027-01-21 09:00:00,9,simulado,29.21,97.78,148.79
2027-01-21 10:00:00,10,simulado,7.04,90.17,126.74
2027-01-21 11:00:00,11,simulado,-0.82,79.17,112.13
2027-01-21 12:00:00,12,simulado,-2.13,75.74,110.87
2027-01-21 13:00:00,13,simulado,-2.85,72.45,107.23
2027-01-21 14:00:00,14,simulado,-2.57,73.44,111.94
2027-01-21 15:00:00,15,simulado,-0.78,80.97,120.50
2027-01-21 16:00:00,16,simulado,3.13,87.91,123.88
2027-01-21 17:00:00,17,simulado,20.88,105.16,144.47
2027-01-21 18:00:00,18,simulado,48.57,116.14,164.26
2027-01-21 19:00:00,19,simulado,73.72,119.85,171.62
2027-01-21 20:00:00,20,simulado,77.70,126.94,158.05
2027-01-21 21:00:00,21,simulado,67.11,117.46,149.86
2027-01-21 22:00:00,22,simulado,30.81,105.86,142.81
2027-01-21 23:00:00,23,simulado,20.52,95.14,132.87
2027-01-22 00:00:00,0,simulado,7.79,90.00,120.74
2027-01-22 01:00:00,1,simulado,-0.63,79.57,117.06
2027-01-22 02:00:00,2,simulado,-0.81,77.83,113.91
2027-01-22 03:00:00,3,simulado,-0.68,73.39,109.96
2027-01-22 04:00:00,4,simulado,-0.68,70.32,111.02
2027-01-22 05:00:00,5,simulado,-0.60,79.77,113.73
2027-01-22 06:00:00,6,simulado,2.73,88.72,133.07
2027-01-22 07:00:00,7,simulado,28.14,106.71,147.34
2027-01-22 08:00:00,8,simulado,53.45,116.02,172.43
2027-01-22 09:00:00,9,simulado,29.21,103.12,151.76
2027-01-22 10:00:00,10,simulado,7.04,92.34,140.65
2027-01-22 11:00:00,11,simulado,-2.15,84.77,132.99
2027-01-22 12:00:00,12,simulado,-3.62,80.34,128.49
2027-01-22 13:00:00,13,simulado,-3.61,74.36,120.83
2027-01-22 14:00:00,14,simulado,-2.49,74.56,116.88
2027-01-22 15:00:00,15,simulado,-0.24,81.12,120.50
2027-01-22 16:00:00,16,simulado,10.07,91.65,131.57
2027-01-22 17:00:00,17,simulado,28.30,111.51,148.77
2027-01-22 18:00:00,18,simulado,50.01,124.21,182.13
2027-01-22 19:00:00,19,simulado,75.60,126.14,178.09
2027-01-22 20:00:00,20,simulado,84.83,130.01,162.31
2027-01-22 21:00:00,21,simulado,71.27,118.15,151.79
2027-01-22 22:00:00,22,simulado,31.77,106.16,145.46
2027-01-22 23:00:00,23,simulado,20.52,98.44,133.31
2027-01-23 00:00:00,0,simulado,17.83,93.44,131.56
2027-01-23 01:00:00,1,simulado,12.12,74.49,122.70
2027-01-23 02:00:00,2,simulado,1.30,72.63,119.06
2027-01-23 03:00:00,3,simulado,-0.40,71.64,117.10
2027-01-23 04:00:00,4,simulado,-0.40,69.68,114.95
2027-01-23 05:00:00,5,simulado,-0.40,71.03,115.53
2027-01-23 06:00:00,6,simulado,-0.40,72.34,116.18
2027-01-23 07:00:00,7,simulado,-0.40,75.58,119.36
2027-01-23 08:00:00,8,simulado,-0.22,81.55,124.95
2027-01-23 09:00:00,9,simulado,-0.40,76.45,124.97
2027-01-23 10:00:00,10,simulado,-2.76,56.07,115.18
2027-01-23 11:00:00,11,simulado,-3.90,49.62,105.84
2027-01-23 12:00:00,12,simulado,-4.18,46.03,109.66
2027-01-23 13:00:00,13,simulado,-4.22,48.64,107.80
2027-01-23 14:00:00,14,simulado,-4.22,50.71,109.86
2027-01-23 15:00:00,15,simulado,-4.22,53.79,109.66
2027-01-23 16:00:00,16,simulado,-3.65,62.82,116.67
2027-01-23 17:00:00,17,simulado,-0.65,87.29,136.48
2027-01-23 18:00:00,18,simulado,23.14,100.28,156.92
2027-01-23 19:00:00,19,simulado,26.27,98.88,154.48
2027-01-23 20:00:00,20,simulado,32.04,95.64,152.91
2027-01-23 21:00:00,21,simulado,32.04,94.78,151.67
2027-01-23 22:00:00,22,simulado,20.86,88.89,139.53
2027-01-23 23:00:00,23,simulado,16.84,81.83,129.22
2027-01-24 00:00:00,0,simulado,17.83,84.46,131.56
2027-01-24 01:00:00,1,simulado,12.12,67.14,122.70
2027-01-24 02:00:00,2,simulado,1.30,61.23,118.80
2027-01-24 03:00:00,3,simulado,-0.40,55.66,115.81
2027-01-24 04:00:00,4,simulado,-0.40,50.70,112.72
2027-01-24 05:00:00,5,simulado,-0.40,49.96,114.74
2027-01-24 06:00:00,6,simulado,-0.40,58.68,115.76
2027-01-24 07:00:00,7,simulado,-0.40,66.17,119.02
2027-01-24 08:00:00,8,simulado,-0.22,76.66,124.95
2027-01-24 09:00:00,9,simulado,-0.40,73.28,124.97
2027-01-24 10:00:00,10,simulado,-2.76,51.33,115.18
2027-01-24 11:00:00,11,simulado,-3.90,49.62,105.84
2027-01-24 12:00:00,12,simulado,-4.18,46.03,109.66
2027-01-24 13:00:00,13,simulado,-4.22,48.64,107.80
2027-01-24 14:00:00,14,simulado,-4.22,50.71,109.86
2027-01-24 15:00:00,15,simulado,-4.22,53.79,109.66
2027-01-24 16:00:00,16,simulado,-3.65,58.54,116.67
2027-01-24 17:00:00,17,simulado,-0.65,85.57,132.65
2027-01-24 18:00:00,18,simulado,23.14,99.92,143.67
2027-01-24 19:00:00,19,simulado,26.27,97.41,150.13
2027-01-24 20:00:00,20,simulado,32.04,94.36,152.91
2027-01-24 21:00:00,21,simulado,32.04,94.78,151.67
2027-01-24 22:00:00,22,simulado,20.86,86.38,139.53
2027-01-24 23:00:00,23,simulado,16.84,76.89,129.22
2027-01-25 00:00:00,0,simulado,8.71,90.71,121.49
2027-01-25 01:00:00,1,simulado,0.62,78.44,117.17
2027-01-25 02:00:00,2,simulado,-1.10,74.18,113.91
2027-01-25 03:00:00,3,simulado,-1.06,71.57,112.69
2027-01-25 04:00:00,4,simulado,-1.06,70.30,111.02
2027-01-25 05:00:00,5,simulado,-0.62,73.85,113.73
2027-01-25 06:00:00,6,simulado,6.78,82.50,131.41
2027-01-25 07:00:00,7,simulado,28.30,94.01,147.22
2027-01-25 08:00:00,8,simulado,53.45,108.43,178.00
2027-01-25 09:00:00,9,simulado,39.79,98.93,151.57
2027-01-25 10:00:00,10,simulado,20.99,89.98,129.62
2027-01-25 11:00:00,11,simulado,13.94,77.72,121.51
2027-01-25 12:00:00,12,simulado,7.46,75.45,121.53
2027-01-25 13:00:00,13,simulado,-0.26,72.45,116.24
2027-01-25 14:00:00,14,simulado,-0.88,73.11,111.94
2027-01-25 15:00:00,15,simulado,-0.27,80.97,119.25
2027-01-25 16:00:00,16,simulado,10.10,88.16,130.84
2027-01-25 17:00:00,17,simulado,34.99,109.31,144.47
2027-01-25 18:00:00,18,simulado,50.01,113.48,172.43
2027-01-25 19:00:00,19,simulado,75.60,122.51,177.61
2027-01-25 20:00:00,20,simulado,84.43,123.88,161.13
2027-01-25 21:00:00,21,simulado,71.27,117.17,149.86
2027-01-25 22:00:00,22,simulado,31.77,104.48,145.46
2027-01-25 23:00:00,23,simulado,20.52,94.27,133.31
2027-01-26 00:00:00,0,simulado,-0.59,80.83,121.49
2027-01-26 01:00:00,1,simulado,-0.78,75.47,117.17
2027-01-26 02:00:00,2,simulado,-2.22,68.14,112.33
2027-01-26 03:00:00,3,simulado,-2.41,64.45,109.96
2027-01-26 04:00:00,4,simulado,-1.76,61.49,110.92
2027-01-26 05:00:00,5,simulado,-1.10,65.41,113.73
2027-01-26 06:00:00,6,simulado,2.22,76.95,127.13
2027-01-26 07:00:00,7,simulado,27.48,92.21,144.45
2027-01-26 08:00:00,8,simulado,35.45,101.63,178.00
2027-01-26 09:00:00,9,simulado,27.65,92.12,151.57
2027-01-26 10:00:00,10,simulado,2.15,84.79,134.81
2027-01-26 11:00:00,11,simulado,-2.26,74.55,128.52
2027-01-26 12:00:00,12,simulado,-3.62,67.02,121.74
2027-01-26 13:00:00,13,simulado,-3.61,67.39,118.10
2027-01-26 14:00:00,14,simulado,-3.25,70.70,117.24
2027-01-26 15:00:00,15,simulado,-2.47,72.40,121.04
2027-01-26 16:00:00,16,simulado,3.13,75.02,131.98
2027-01-26 17:00:00,17,simulado,19.07,97.67,145.48
2027-01-26 18:00:00,18,simulado,45.57,110.02,164.26
2027-01-26 19:00:00,19,simulado,67.46,113.47,176.36
2027-01-26 20:00:00,20,simulado,57.59,116.43,158.05
2027-01-26 21:00:00,21,simulado,45.16,112.93,149.95
2027-01-26 22:00:00,22,simulado,30.44,100.64,143.03
2027-01-26 23:00:00,23,simulado,9.62,90.36,133.47
2027-01-27 00:00:00,0,simulado,8.82,83.35,128.21
2027-01-27 01:00:00,1,simulado,0.75,75.47,118.10
2027-01-27 02:00:00,2,simulado,-0.60,68.74,113.91
2027-01-27 03:00:00,3,simulado,-0.78,65.95,109.96
2027-01-27 04:00:00,4,simulado,-1.06,66.08,110.92
2027-01-27 05:00:00,5,simulado,-0.60,72.74,113.73
2027-01-27 06:00:00,6,simulado,2.73,81.51,131.41
2027-01-27 07:00:00,7,simulado,28.14,93.78,144.45
2027-01-27 08:00:00,8,simulado,44.93,106.35,172.43
2027-01-27 09:00:00,9,simulado,38.96,97.78,151.57
2027-01-27 10:00:00,10,simulado,22.51,89.79,140.65
2027-01-27 11:00:00,11,simulado,18.25,77.72,132.99
2027-01-27 12:00:00,12,simulado,10.35,75.45,128.49
2027-01-27 13:00:00,13,simulado,0.02,72.45,120.83
2027-01-27 14:00:00,14,simulado,-0.70,73.11,120.45
2027-01-27 15:00:00,15,simulado,0.71,80.97,125.97
2027-01-27 16:00:00,16,simulado,10.10,88.04,135.62
2027-01-27 17:00:00,17,simulado,28.30,109.77,148.77
2027-01-27 18:00:00,18,simulado,50.01,120.69,164.26
2027-01-27 19:00:00,19,simulado,75.60,119.85,177.61
2027-01-27 20:00:00,20,simulado,77.70,116.59,161.24
2027-01-27 21:00:00,21,simulado,67.11,116.48,152.08
2027-01-27 22:00:00,22,simulado,31.77,104.48,145.56
2027-01-27 23:00:00,23,simulado,22.31,94.27,133.47
2027-01-28 00:00:00,0,simulado,8.82,90.00,120.11
2027-01-28 01:00:00,1,simulado,0.75,75.80,115.11
2027-01-28 02:00:00,2,simulado,-0.78,69.46,112.15
2027-01-28 03:00:00,3,simulado,-0.78,65.66,108.69
2027-01-28 04:00:00,4,simulado,-1.06,65.79,108.56
2027-01-28 05:00:00,5,simulado,1.06,73.95,111.67
2027-01-28 06:00:00,6,simulado,6.78,84.61,126.66
2027-01-28 07:00:00,7,simulado,28.30,101.42,144.45
2027-01-28 08:00:00,8,simulado,43.98,110.93,171.81
2027-01-28 09:00:00,9,simulado,31.52,101.93,150.41
2027-01-28 10:00:00,10,simulado,22.51,93.75,140.65
2027-01-28 11:00:00,11,simulado,15.57,86.43,132.99
2027-01-28 12:00:00,12,simulado,10.17,84.28,128.49
2027-01-28 13:00:00,13,simulado,0.02,75.72,120.83
2027-01-28 14:00:00,14,simulado,-0.70,74.86,120.45
2027-01-28 15:00:00,15,simulado,0.62,81.92,125.97
2027-01-28 16:00:00,16,simulado,14.35,91.65,135.62
2027-01-28 17:00:00,17,simulado,26.25,109.31,145.48
2027-01-28 18:00:00,18,simulado,48.57,120.69,163.90
2027-01-28 19:00:00,19,simulado,73.09,122.80,176.36
2027-01-28 20:00:00,20,simulado,75.69,123.88,156.45
2027-01-28 21:00:00,21,simulado,64.92,117.31,150.88
2027-01-28 22:00:00,22,simulado,30.81,105.86,142.81
2027-01-28 23:00:00,23,simulado,20.52,95.14,133.47
2027-01-29 00:00:00,0,simulado,-0.37,79.13,128.56
2027-01-29 01:00:00,1,simulado,-0.84,75.77,118.17
2027-01-29 02:00:00,2,simulado,-2.26,67.54,113.91
2027-01-29 03:00:00,3,simulado,-1.10,64.91,109.96
2027-01-29 04:00:00,4,simulado,-1.10,63.49,110.92
2027-01-29 05:00:00,5,simulado,-0.85,66.49,111.67
2027-01-29 06:00:00,6,simulado,2.22,78.29,126.66
2027-01-29 07:00:00,7,simulado,27.48,93.54,143.36
2027-01-29 08:00:00,8,simulado,35.45,102.91,157.01
2027-01-29 09:00:00,9,simulado,27.65,96.87,150.41
2027-01-29 10:00:00,10,simulado,6.55,85.04,140.65
2027-01-29 11:00:00,11,simulado,-2.15,74.55,132.99
2027-01-29 12:00:00,12,simulado,-3.62,72.14,128.49
2027-01-29 13:00:00,13,simulado,-3.61,70.20,120.83
2027-01-29 14:00:00,14,simulado,-3.25,70.79,120.45
2027-01-29 15:00:00,15,simulado,-2.47,73.00,125.97
2027-01-29 16:00:00,16,simulado,3.13,81.49,135.62
2027-01-29 17:00:00,17,simulado,20.88,98.94,145.48
2027-01-29 18:00:00,18,simulado,48.27,110.81,163.86
2027-01-29 19:00:00,19,simulado,67.46,113.47,172.09
2027-01-29 20:00:00,20,simulado,57.59,116.75,158.05
2027-01-29 21:00:00,21,simulado,45.16,110.37,151.79
2027-01-29 22:00:00,22,simulado,30.78,100.93,145.46
2027-01-29 23:00:00,23,simulado,9.65,93.16,133.47
2027-01-30 00:00:00,0,simulado,17.83,93.44,131.56
2027-01-30 01:00:00,1,simulado,12.12,74.49,122.70
2027-01-30 02:00:00,2,simulado,1.30,72.63,119.06
2027-01-30 03:00:00,3,simulado,-0.40,71.64,117.10
2027-01-30 04:00:00,4,simulado,-0.40,69.68,114.95
2027-01-30 05:00:00,5,simulado,-0.40,71.03,115.53
2027-01-30 06:00:00,6,simulado,-0.40,72.34,116.18
2027-01-30 07:00:00,7,simulado,-0.40,75.58,119.36
2027-01-30 08:00:00,8,simulado,-0.22,81.55,124.95
2027-01-30 09:00:00,9,simulado,-0.40,79.62,124.97
2027-01-30 10:00:00,10,simulado,-2.76,60.80,115.18
2027-01-30 11:00:00,11,simulado,-3.90,49.62,105.84
2027-01-30 12:00:00,12,simulado,-4.18,46.03,109.66
2027-01-30 13:00:00,13,simulado,-4.22,48.64,107.80
2027-01-30 14:00:00,14,simulado,-4.22,50.71,109.86
2027-01-30 15:00:00,15,simulado,-4.22,53.79,109.66
2027-01-30 16:00:00,16,simulado,-3.65,67.10,116.67
2027-01-30 17:00:00,17,simulado,-0.65,89.01,136.48
2027-01-30 18:00:00,18,simulado,23.14,100.28,156.92
2027-01-30 19:00:00,19,simulado,26.27,98.88,154.48
2027-01-30 20:00:00,20,simulado,32.04,95.64,152.91
2027-01-30 21:00:00,21,simulado,32.04,94.78,151.67
2027-01-30 22:00:00,22,simulado,20.86,88.89,139.53
2027-01-30 23:00:00,23,simulado,16.84,81.83,129.22
2027-01-31 00:00:00,0,simulado,17.83,93.44,131.56
2027-01-31 01:00:00,1,simulado,12.12,74.49,122.70
2027-01-31 02:00:00,2,simulado,1.30,72.63,119.06
2027-01-31 03:00:00,3,simulado,-0.40,71.64,117.10
2027-01-31 04:00:00,4,simulado,-0.40,69.68,114.95
2027-01-31 05:00:00,5,simulado,-0.40,71.03,115.53
2027-01-31 06:00:00,6,simulado,-0.40,72.34,116.18
2027-01-31 07:00:00,7,simulado,-0.40,75.58,119.36
2027-01-31 08:00:00,8,simulado,-0.22,81.55,124.95
2027-01-31 09:00:00,9,simulado,-0.40,79.62,124.97
2027-01-31 10:00:00,10,simulado,-2.76,60.80,115.18
2027-01-31 11:00:00,11,simulado,-3.90,49.62,105.84
2027-01-31 12:00:00,12,simulado,-4.18,46.03,109.66
2027-01-31 13:00:00,13,simulado,-4.22,48.64,107.80
2027-01-31 14:00:00,14,simulado,-4.22,50.71,109.86
2027-01-31 15:00:00,15,simulado,-4.22,53.79,109.66
2027-01-31 16:00:00,16,simulado,-3.65,67.10,116.67
2027-01-31 17:00:00,17,simulado,-0.65,89.01,136.48
2027-01-31 18:00:00,18,simulado,23.14,100.28,156.92
2027-01-31 19:00:00,19,simulado,26.27,98.88,154.48
2027-01-31 20:00:00,20,simulado,32.04,95.64,152.29
2027-01-31 21:00:00,21,simulado,32.93,94.78,151.67
2027-01-31 22:00:00,22,simulado,20.86,88.89,135.32
2027-01-31 23:00:00,23,simulado,16.84,81.83,129.22
2027-02-01 00:00:00,0,simulado,-3.07,68.68,125.95
2027-02-01 01:00:00,1,simulado,-3.08,64.79,121.85
2027-02-01 02:00:00,2,simulado,-3.26,49.64,118.77
2027-02-01 03:00:00,3,simulado,-3.29,45.63,112.68
2027-02-01 04:00:00,4,simulado,-3.28,37.58,114.30
2027-02-01 05:00:00,5,simulado,-3.20,35.57,120.23
2027-02-01 06:00:00,6,simulado,-2.59,49.64,138.19
2027-02-01 07:00:00,7,simulado,3.11,84.91,167.42
2027-02-01 08:00:00,8,simulado,9.06,107.21,194.65
2027-02-01 09:00:00,9,simulado,0.05,72.19,146.91
2027-02-01 10:00:00,10,simulado,-3.20,42.14,117.35
2027-02-01 11:00:00,11,simulado,-3.77,10.05,110.62
2027-02-01 12:00:00,12,simulado,-4.09,0.59,100.99
2027-02-01 13:00:00,13,simulado,-4.20,0.59,96.53
2027-02-01 14:00:00,14,simulado,-4.11,0.59,95.49
2027-02-01 15:00:00,15,simulado,-4.06,0.59,96.53
2027-02-01 16:00:00,16,simulado,-3.48,2.71,105.18
2027-02-01 17:00:00,17,simulado,-1.73,39.10,131.85
2027-02-01 18:00:00,18,simulado,7.28,91.66,178.58
2027-02-01 19:00:00,19,simulado,30.63,130.82,196.02
2027-02-01 20:00:00,20,simulado,33.10,134.05,219.85
2027-02-01 21:00:00,21,simulado,16.97,110.66,161.84
2027-02-01 22:00:00,22,simulado,3.00,82.70,148.58
2027-02-01 23:00:00,23,simulado,-2.12,67.99,137.13
2027-02-02 00:00:00,0,simulado,-3.07,76.20,126.03
2027-02-02 01:00:00,1,simulado,-3.08,67.82,122.30
2027-02-02 02:00:00,2,simulado,-3.26,52.91,117.27
2027-02-02 03:00:00,3,simulado,-3.29,49.10,112.68
2027-02-02 04:00:00,4,simulado,-3.28,42.84,112.94
2027-02-02 05:00:00,5,simulado,-3.20,52.74,117.98
2027-02-02 06:00:00,6,simulado,-2.68,71.70,138.19
2027-02-02 07:00:00,7,simulado,3.65,101.25,178.66
2027-02-02 08:00:00,8,simulado,7.14,115.31,209.52
2027-02-02 09:00:00,9,simulado,-0.47,97.80,146.91
2027-02-02 10:00:00,10,simulado,-3.13,61.50,113.14
2027-02-02 11:00:00,11,simulado,-3.74,45.19,103.16
2027-02-02 12:00:00,12,simulado,-3.97,26.26,100.28
2027-02-02 13:00:00,13,simulado,-4.03,24.58,96.53
2027-02-02 14:00:00,14,simulado,-4.02,16.52,95.49
2027-02-02 15:00:00,15,simulado,-4.01,24.58,96.53
2027-02-02 16:00:00,16,simulado,-3.41,40.33,105.18
2027-02-02 17:00:00,17,simulado,-1.73,64.79,131.18
2027-02-02 18:00:00,18,simulado,5.87,105.68,178.58
2027-02-02 19:00:00,19,simulado,29.96,140.55,201.74
2027-02-02 20:00:00,20,simulado,28.62,132.13,226.59
2027-02-02 21:00:00,21,simulado,16.97,113.67,166.40
2027-02-02 22:00:00,22,simulado,3.00,98.36,149.12
2027-02-02 23:00:00,23,simulado,-2.12,77.00,137.50
2027-02-03 00:00:00,0,simulado,-3.07,50.65,124.83
2027-02-03 01:00:00,1,simulado,-3.08,45.24,121.85
2027-02-03 02:00:00,2,simulado,-3.26,35.74,118.77
2027-02-03 03:00:00,3,simulado,-3.29,33.05,112.59
2027-02-03 04:00:00,4,simulado,-3.28,28.17,111.16
2027-02-03 05:00:00,5,simulado,-3.21,27.86,116.72
2027-02-03 06:00:00,6,simulado,-2.60,41.58,142.13
2027-02-03 07:00:00,7,simulado,3.11,84.91,164.13
2027-02-03 08:00:00,8,simulado,8.87,107.96,180.22
2027-02-03 09:00:00,9,simulado,0.05,72.19,155.29
2027-02-03 10:00:00,10,simulado,-3.17,28.74,117.44
2027-02-03 11:00:00,11,simulado,-3.77,6.41,110.62
2027-02-03 12:00:00,12,simulado,-4.09,0.59,100.99
2027-02-03 13:00:00,13,simulado,-4.20,0.59,99.00
2027-02-03 14:00:00,14,simulado,-4.11,0.59,97.08
2027-02-03 15:00:00,15,simulado,-4.06,0.59,98.14
2027-02-03 16:00:00,16,simulado,-3.42,2.71,108.21
2027-02-03 17:00:00,17,simulado,-2.52,33.60,137.84
2027-02-03 18:00:00,18,simulado,7.28,91.66,173.19
2027-02-03 19:00:00,19,simulado,29.96,126.48,194.29
2027-02-03 20:00:00,20,simulado,33.10,123.87,226.59
2027-02-03 21:00:00,21,simulado,16.97,105.84,161.84
2027-02-03 22:00:00,22,simulado,3.00,67.78,148.58
2027-02-03 23:00:00,23,simulado,-2.26,52.02,134.67
2027-02-04 00:00:00,0,simulado,-3.07,50.65,125.83
2027-02-04 01:00:00,1,simulado,-3.10,45.24,121.85
2027-02-04 02:00:00,2,simulado,-3.26,35.74,118.77
2027-02-04 03:00:00,3,simulado,-3.29,33.05,112.68
2027-02-04 04:00:00,4,simulado,-3.28,28.17,112.94
2027-02-04 05:00:00,5,simulado,-3.20,27.86,117.98
2027-02-04 06:00:00,6,simulado,-2.59,41.58,138.58
2027-02-04 07:00:00,7,simulado,6.36,84.91,178.66
2027-02-04 08:00:00,8,simulado,10.28,107.21,209.52
2027-02-04 09:00:00,9,simulado,-0.01,72.19,147.74
2027-02-04 10:00:00,10,simulado,-3.45,28.74,117.35
2027-02-04 11:00:00,11,simulado,-3.82,6.41,110.62
2027-02-04 12:00:00,12,simulado,-4.30,0.28,100.28
2027-02-04 13:00:00,13,simulado,-4.37,0.28,99.00
2027-02-04 14:00:00,14,simulado,-4.36,0.28,96.86
2027-02-04 15:00:00,15,simulado,-4.20,0.28,96.99
2027-02-04 16:00:00,16,simulado,-3.52,2.71,107.62
2027-02-04 17:00:00,17,simulado,-1.23,33.60,138.08
2027-02-04 18:00:00,18,simulado,7.76,91.66,173.19
2027-02-04 19:00:00,19,simulado,30.63,126.48,200.69
2027-02-04 20:00:00,20,simulado,33.10,132.13,228.12
2027-02-04 21:00:00,21,simulado,27.02,110.66,161.84
2027-02-04 22:00:00,22,simulado,5.52,67.78,148.58
2027-02-04 23:00:00,23,simulado,-1.07,52.02,137.13
2027-02-05 00:00:00,0,simulado,-2.79,76.20,125.95
2027-02-05 01:00:00,1,simulado,-3.08,64.79,121.85
2027-02-05 02:00:00,2,simulado,-3.14,52.91,118.77
2027-02-05 03:00:00,3,simulado,-3.20,45.63,112.68
2027-02-05 04:00:00,4,simulado,-3.22,42.84,112.94
2027-02-05 05:00:00,5,simulado,-3.10,52.74,117.98
2027-02-05 06:00:00,6,simulado,-2.59,62.04,129.53
2027-02-05 07:00:00,7,simulado,3.65,98.79,167.42
2027-02-05 08:00:00,8,simulado,9.06,108.70,194.65
2027-02-05 09:00:00,9,simulado,-0.47,76.98,146.91
2027-02-05 10:00:00,10,simulado,-3.45,61.84,117.35
2027-02-05 11:00:00,11,simulado,-3.81,45.19,110.62
2027-02-05 12:00:00,12,simulado,-4.14,11.58,100.99
2027-02-05 13:00:00,13,simulado,-4.20,3.16,96.53
2027-02-05 14:00:00,14,simulado,-4.29,6.15,95.49
2027-02-05 15:00:00,15,simulado,-4.19,22.45,96.53
2027-02-05 16:00:00,16,simulado,-3.51,40.33,105.18
2027-02-05 17:00:00,17,simulado,-1.58,64.79,131.18
2027-02-05 18:00:00,18,simulado,7.54,105.68,178.58
2027-02-05 19:00:00,19,simulado,29.96,140.55,196.49
2027-02-05 20:00:00,20,simulado,33.10,134.05,219.85
2027-02-05 21:00:00,21,simulado,17.06,113.67,166.40
2027-02-05 22:00:00,22,simulado,4.43,97.50,150.29
2027-02-05 23:00:00,23,simulado,-1.84,77.00,137.13
2027-02-06 00:00:00,0,simulado,-2.82,31.22,130.56
2027-02-06 01:00:00,1,simulado,-3.10,24.70,123.96
2027-02-06 02:00:00,2,simulado,-3.11,21.01,113.79
2027-02-06 03:00:00,3,simulado,-3.25,19.90,110.48
2027-02-06 04:00:00,4,simulado,-3.27,16.87,102.06
2027-02-06 05:00:00,5,simulado,-3.28,19.90,105.64
2027-02-06 06:00:00,6,simulado,-3.12,24.42,104.93
2027-02-06 07:00:00,7,simulado,-3.10,28.53,112.35
2027-02-06 08:00:00,8,simulado,-3.10,24.94,116.59
2027-02-06 09:00:00,9,simulado,-3.69,6.92,107.46
2027-02-06 10:00:00,10,simulado,-4.32,0.08,78.70
2027-02-06 11:00:00,11,simulado,-5.33,-0.94,90.32
2027-02-06 12:00:00,12,simulado,-5.22,-1.48,60.49
2027-02-06 13:00:00,13,simulado,-5.17,-1.24,66.51
2027-02-06 14:00:00,14,simulado,-5.27,-1.24,66.51
2027-02-06 15:00:00,15,simulado,-5.49,-1.38,66.51
2027-02-06 16:00:00,16,simulado,-4.77,4.09,91.10
2027-02-06 17:00:00,17,simulado,-3.52,29.96,116.51
2027-02-06 18:00:00,18,simulado,-0.92,77.13,161.99
2027-02-06 19:00:00,19,simulado,13.28,123.49,169.15
2027-02-06 20:00:00,20,simulado,19.74,120.39,164.04
2027-02-06 21:00:00,21,simulado,19.74,109.30,153.94
2027-02-06 22:00:00,22,simulado,10.46,64.34,147.77
2027-02-06 23:00:00,23,simulado,0.92,33.76,131.95
