fecha_hora,hora,p10,p50,p90,origen
2042-02-24 03:00:00,3,0.66,74.18,161.78,fundamental
2042-02-24 04:00:00,4,0.00,65.17,149.47,fundamental
2042-02-24 05:00:00,5,1.03,73.48,152.96,fundamental
2042-02-24 06:00:00,6,3.39,92.61,181.03,fundamental
2042-02-24 07:00:00,7,8.30,105.74,207.48,fundamental
2042-02-24 08:00:00,8,6.14,93.31,185.21,fundamental
2042-02-24 09:00:00,9,1.45,61.39,159.24,fundamental
2042-02-24 10:00:00,10,-0.03,16.29,67.94,fundamental
2042-02-24 11:00:00,11,-1.01,0.00,19.02,fundamental
2042-02-24 12:00:00,12,-2.00,0.00,3.62,fundamental
2042-02-24 13:00:00,13,-1.19,0.00,1.88,fundamental
2042-02-24 14:00:00,14,-2.10,0.00,3.00,fundamental
2042-02-24 15:00:00,15,-1.27,0.00,11.39,fundamental
2042-02-24 16:00:00,16,-0.01,13.70,61.53,fundamental
2042-02-24 17:00:00,17,0.31,65.57,140.71,fundamental
2042-02-24 18:00:00,18,12.19,104.52,209.38,fundamental
2042-02-24 19:00:00,19,29.04,118.38,217.69,fundamental
2042-02-24 20:00:00,20,30.66,120.77,220.35,fundamental
2042-02-24 21:00:00,21,31.09,126.39,214.12,fundamental
2042-02-24 22:00:00,22,30.94,116.83,206.94,fundamental
2042-02-24 23:00:00,23,19.24,103.33,191.93,fundamental
2042-02-25 00:00:00,0,14.18,98.02,181.54,fundamental
2042-02-25 01:00:00,1,9.42,82.20,164.86,fundamental
2042-02-25 02:00:00,2,6.98,73.90,145.65,fundamental
2042-02-25 03:00:00,3,4.10,61.72,139.88,fundamental
2042-02-25 04:00:00,4,1.85,63.84,149.42,fundamental
2042-02-25 05:00:00,5,1.53,64.80,154.88,fundamental
2042-02-25 06:00:00,6,1.71,86.40,186.86,fundamental
2042-02-25 07:00:00,7,2.01,101.89,209.21,fundamental
2042-02-25 08:00:00,8,1.21,94.63,191.97,fundamental
2042-02-25 09:00:00,9,0.92,63.35,140.43,fundamental
2042-02-25 10:00:00,10,0.00,24.34,77.43,fundamental
2042-02-25 11:00:00,11,-0.99,2.38,25.15,fundamental
2042-02-25 12:00:00,12,-1.50,0.00,3.24,fundamental
2042-02-25 13:00:00,13,-2.02,0.00,1.82,fundamental
2042-02-25 14:00:00,14,-1.19,0.00,2.13,fundamental
2042-02-25 15:00:00,15,-1.07,0.00,6.06,fundamental
2042-02-25 16:00:00,16,-0.62,4.96,35.33,fundamental
2042-02-25 17:00:00,17,-0.01,40.75,89.77,fundamental
2042-02-25 18:00:00,18,0.00,81.17,165.69,fundamental
2042-02-25 19:00:00,19,1.69,101.55,195.21,fundamental
2042-02-25 20:00:00,20,2.38,112.63,202.58,fundamental
2042-02-25 21:00:00,21,1.52,106.28,209.36,fundamental
2042-02-25 22:00:00,22,0.94,95.77,198.85,fundamental
2042-02-25 23:00:00,23,0.00,78.28,180.90,fundamental
2042-02-26 00:00:00,0,-0.01,56.23,169.50,fundamental
2042-02-26 01:00:00,1,-0.00,63.52,150.88,fundamental
2042-02-26 02:00:00,2,0.00,59.06,132.27,fundamental
2042-02-26 03:00:00,3,-0.01,58.45,131.32,fundamental
2042-02-26 04:00:00,4,-0.01,64.48,125.87,fundamental
2042-02-26 05:00:00,5,0.00,64.90,138.44,fundamental
2042-02-26 06:00:00,6,0.00,80.58,158.03,fundamental
2042-02-26 07:00:00,7,0.15,87.37,164.97,fundamental
2042-02-26 08:00:00,8,0.00,80.89,164.66,fundamental
2042-02-26 09:00:00,9,-0.01,51.66,109.17,fundamental
2042-02-26 10:00:00,10,-0.92,10.42,33.11,fundamental
2042-02-26 11:00:00,11,-0.95,0.00,3.75,fundamental
2042-02-26 12:00:00,12,-1.87,0.00,1.45,fundamental
2042-02-26 13:00:00,13,-1.14,0.00,1.26,fundamental
2042-02-26 14:00:00,14,-1.02,0.00,1.58,fundamental
2042-02-26 15:00:00,15,-1.51,0.00,3.74,fundamental
2042-02-26 16:00:00,16,-0.81,1.81,27.50,fundamental
2042-02-26 17:00:00,17,-0.05,34.73,88.42,fundamental
2042-02-26 18:00:00,18,0.00,70.11,156.94,fundamental
2042-02-26 19:00:00,19,0.00,95.41,179.90,fundamental
2042-02-26 20:00:00,20,0.48,98.38,189.59,fundamental
2042-02-26 21:00:00,21,0.64,94.08,197.85,fundamental
2042-02-26 22:00:00,22,0.00,87.33,190.19,fundamental
2042-02-26 23:00:00,23,0.00,72.53,171.96,fundamental
2042-02-27 00:00:00,0,-0.00,72.31,173.21,fundamental
2042-02-27 01:00:00,1,0.00,66.24,156.40,fundamental
2042-02-27 02:00:00,2,-0.01,59.32,148.84,fundamental
2042-02-27 03:00:00,3,-0.01,54.99,138.31,fundamental
2042-02-27 04:00:00,4,-0.02,50.25,150.00,fundamental
2042-02-27 05:00:00,5,-0.01,57.15,139.01,fundamental
2042-02-27 06:00:00,6,0.00,78.81,162.19,fundamental
2042-02-27 07:00:00,7,0.00,85.89,177.98,fundamental
2042-02-27 08:00:00,8,-0.00,76.07,189.61,fundamental
2042-02-27 09:00:00,9,-0.01,55.04,134.29,fundamental
2042-02-27 10:00:00,10,-0.03,22.94,61.86,fundamental
2042-02-27 11:00:00,11,-0.61,1.84,23.40,fundamental
2042-02-27 12:00:00,12,-1.54,0.00,3.47,fundamental
2042-02-27 13:00:00,13,-1.54,0.00,3.22,fundamental
2042-02-27 14:00:00,14,-1.40,0.00,8.12,fundamental
2042-02-27 15:00:00,15,-1.15,0.27,26.94,fundamental
2042-02-27 16:00:00,16,-0.50,9.50,68.92,fundamental
2042-02-27 17:00:00,17,-0.01,50.43,136.47,fundamental
2042-02-27 18:00:00,18,4.46,90.31,183.92,fundamental
2042-02-27 19:00:00,19,13.24,97.52,202.52,fundamental
2042-02-27 20:00:00,20,13.24,91.94,215.71,fundamental
2042-02-27 21:00:00,21,12.67,88.65,232.44,fundamental
2042-02-27 22:00:00,22,4.11,85.28,253.24,fundamental
2042-02-27 23:00:00,23,0.00,83.11,225.75,fundamental
2042-02-28 00:00:00,0,0.00,85.54,193.20,fundamental
2042-02-28 01:00:00,1,0.00,74.52,165.73,fundamental
2042-02-28 02:00:00,2,0.00,67.89,136.92,fundamental
2042-02-28 03:00:00,3,0.00,69.60,135.32,fundamental
2042-02-28 04:00:00,4,0.00,66.11,139.01,fundamental
2042-02-28 05:00:00,5,0.00,68.16,144.08,fundamental
2042-02-28 06:00:00,6,6.72,82.07,176.46,fundamental
2042-02-28 07:00:00,7,11.15,96.11,184.62,fundamental
2042-02-28 08:00:00,8,5.92,86.30,161.41,fundamental
2042-02-28 09:00:00,9,0.00,56.71,113.80,fundamental
2042-02-28 10:00:00,10,-0.11,14.84,52.27,fundamental
2042-02-28 11:00:00,11,-1.00,0.34,12.58,fundamental
2042-02-28 12:00:00,12,-1.00,0.00,1.98,fundamental
2042-02-28 13:00:00,13,-1.57,0.00,1.61,fundamental
2042-02-28 14:00:00,14,-1.24,0.00,1.90,fundamental
2042-02-28 15:00:00,15,-1.35,0.00,4.49,fundamental
2042-02-28 16:00:00,16,-0.50,6.60,28.69,fundamental
2042-02-28 17:00:00,17,6.34,42.80,81.50,fundamental
2042-02-28 18:00:00,18,30.23,94.26,149.89,fundamental
2042-02-28 19:00:00,19,32.79,124.96,201.42,fundamental
2042-02-28 20:00:00,20,21.69,126.00,212.94,fundamental
2042-02-28 21:00:00,21,26.86,123.57,227.87,fundamental
2042-02-28 22:00:00,22,14.61,109.92,200.09,fundamental
2042-02-28 23:00:00,23,15.66,94.94,182.18,fundamental
2042-03-01 00:00:00,0,0.00,55.57,136.30,fundamental
2042-03-01 01:00:00,1,0.00,51.86,122.31,fundamental
2042-03-01 02:00:00,2,0.00,50.15,122.38,fundamental
2042-03-01 03:00:00,3,0.00,51.76,117.09,fundamental
2042-03-01 04:00:00,4,0.00,49.03,120.55,fundamental
2042-03-01 05:00:00,5,-0.00,52.67,127.29,fundamental
2042-03-01 06:00:00,6,0.00,53.78,142.65,fundamental
2042-03-01 07:00:00,7,0.00,45.33,120.54,fundamental
2042-03-01 08:00:00,8,-0.01,27.20,81.24,fundamental
2042-03-01 09:00:00,9,-0.63,7.00,40.49,fundamental
2042-03-01 10:00:00,10,-1.00,0.05,8.30,fundamental
2042-03-01 11:00:00,11,-1.01,0.00,1.75,fundamental
2042-03-01 12:00:00,12,-1.21,0.00,1.21,fundamental
2042-03-01 13:00:00,13,-1.49,0.00,0.97,fundamental
2042-03-01 14:00:00,14,-2.21,-0.01,1.04,fundamental
2042-03-01 15:00:00,15,-1.98,0.00,1.49,fundamental
2042-03-01 16:00:00,16,-1.00,0.00,4.33,fundamental
2042-03-01 17:00:00,17,-0.38,9.47,44.35,fundamental
2042-03-01 18:00:00,18,6.36,46.55,97.28,fundamental
2042-03-01 19:00:00,19,23.45,76.50,144.68,fundamental
2042-03-01 20:00:00,20,29.02,96.78,162.78,fundamental
2042-03-01 21:00:00,21,22.03,100.76,179.95,fundamental
2042-03-01 22:00:00,22,21.64,90.27,166.38,fundamental
2042-03-01 23:00:00,23,12.11,74.96,150.54,fundamental
2042-03-02 00:00:00,0,14.31,64.11,146.44,fundamental
2042-03-02 01:00:00,1,9.61,51.62,126.90,fundamental
2042-03-02 02:00:00,2,5.01,51.31,106.79,fundamental
2042-03-02 03:00:00,3,5.10,48.73,101.64,fundamental
2042-03-02 04:00:00,4,6.23,45.36,93.74,fundamental
2042-03-02 05:00:00,5,8.48,48.47,95.56,fundamental
2042-03-02 06:00:00,6,9.39,51.67,105.19,fundamental
2042-03-02 07:00:00,7,0.84,45.31,92.09,fundamental
2042-03-02 08:00:00,8,0.00,27.00,64.69,fundamental
2042-03-02 09:00:00,9,-0.01,10.01,34.77,fundamental
2042-03-02 10:00:00,10,-1.54,0.20,5.60,fundamental
2042-03-02 11:00:00,11,-1.21,0.00,1.83,fundamental
2042-03-02 12:00:00,12,-1.59,0.00,1.25,fundamental
2042-03-02 13:00:00,13,-2.00,0.00,1.02,fundamental
2042-03-02 14:00:00,14,-1.94,0.00,1.31,fundamental
2042-03-02 15:00:00,15,-1.14,0.00,1.74,fundamental
2042-03-02 16:00:00,16,-1.03,0.00,8.70,fundamental
2042-03-02 17:00:00,17,-0.46,12.69,48.75,fundamental
2042-03-02 18:00:00,18,0.00,47.93,109.59,fundamental
2042-03-02 19:00:00,19,0.26,70.96,144.64,fundamental
2042-03-02 20:00:00,20,0.00,70.37,158.17,fundamental
2042-03-02 21:00:00,21,1.12,60.93,176.95,fundamental
2042-03-02 22:00:00,22,0.00,55.17,174.19,fundamental
2042-03-02 23:00:00,23,0.00,57.57,164.82,fundamental
2042-03-03 00:00:00,0,-0.01,51.09,151.46,fundamental
2042-03-03 01:00:00,1,-0.01,44.79,136.09,fundamental
2042-03-03 02:00:00,2,-0.01,41.14,122.13,fundamental
2042-03-03 03:00:00,3,-0.01,42.37,124.65,fundamental
2042-03-03 04:00:00,4,-0.00,41.42,133.97,fundamental
2042-03-03 05:00:00,5,-0.01,46.31,137.22,fundamental
2042-03-03 06:00:00,6,-0.02,55.28,170.14,fundamental
2042-03-03 07:00:00,7,0.00,64.28,157.19,fundamental
2042-03-03 08:00:00,8,0.00,50.68,129.27,fundamental
2042-03-03 09:00:00,9,-0.03,23.81,84.05,fundamental
2042-03-03 10:00:00,10,-0.92,2.68,35.80,fundamental
2042-03-03 11:00:00,11,-1.01,0.00,3.11,fundamental
2042-03-03 12:00:00,12,-1.95,0.00,1.53,fundamental
2042-03-03 13:00:00,13,-2.07,0.00,1.24,fundamental
2042-03-03 14:00:00,14,-1.25,0.00,1.61,fundamental
2042-03-03 15:00:00,15,-1.54,0.00,2.61,fundamental
2042-03-03 16:00:00,16,-1.10,0.71,22.56,fundamental
2042-03-03 17:00:00,17,-0.06,30.71,82.72,fundamental
2042-03-03 18:00:00,18,0.00,61.22,142.47,fundamental
2042-03-03 19:00:00,19,10.06,85.48,196.18,fundamental
2042-03-03 20:00:00,20,13.22,95.03,185.46,fundamental
2042-03-03 21:00:00,21,22.79,91.83,192.53,fundamental
2042-03-03 22:00:00,22,12.94,73.64,166.48,fundamental
2042-03-03 23:00:00,23,6.34,54.45,153.83,fundamental
2042-03-04 00:00:00,0,3.23,48.94,150.95,fundamental
2042-03-04 01:00:00,1,-0.00,42.52,131.93,fundamental
2042-03-04 02:00:00,2,0.00,40.82,125.53,fundamental
2042-03-04 03:00:00,3,0.00,41.60,131.80,fundamental
2042-03-04 04:00:00,4,-0.01,38.97,131.57,fundamental
2042-03-04 05:00:00,5,0.00,37.41,136.28,fundamental
2042-03-04 06:00:00,6,5.01,48.60,153.50,fundamental
2042-03-04 07:00:00,7,9.63,60.61,155.61,fundamental
2042-03-04 08:00:00,8,5.33,55.91,134.72,fundamental
2042-03-04 09:00:00,9,0.00,27.37,85.89,fundamental
2042-03-04 10:00:00,10,-0.51,2.10,40.37,fundamental
2042-03-04 11:00:00,11,-2.10,0.00,2.60,fundamental
2042-03-04 12:00:00,12,-1.21,0.00,1.35,fundamental
2042-03-04 13:00:00,13,-1.56,0.00,1.44,fundamental
2042-03-04 14:00:00,14,-1.93,0.00,1.75,fundamental
2042-03-04 15:00:00,15,-1.54,0.00,2.72,fundamental
2042-03-04 16:00:00,16,-0.63,1.22,22.91,fundamental
2042-03-04 17:00:00,17,-0.01,33.67,77.90,fundamental
2042-03-04 18:00:00,18,11.71,71.72,138.47,fundamental
2042-03-04 19:00:00,19,18.07,104.20,183.69,fundamental
2042-03-04 20:00:00,20,16.84,115.51,224.29,fundamental
2042-03-04 21:00:00,21,19.70,112.42,230.28,fundamental
2042-03-04 22:00:00,22,15.12,95.09,191.56,fundamental
2042-03-04 23:00:00,23,16.13,73.15,170.26,fundamental
2042-03-05 00:00:00,0,11.36,61.92,154.29,fundamental
2042-03-05 01:00:00,1,10.75,54.02,141.54,fundamental
2042-03-05 02:00:00,2,10.04,49.59,131.96,fundamental
2042-03-05 03:00:00,3,10.78,48.73,139.47,fundamental
2042-03-05 04:00:00,4,10.53,49.95,133.53,fundamental
2042-03-05 05:00:00,5,13.55,58.37,140.11,fundamental
2042-03-05 06:00:00,6,23.58,77.91,159.44,fundamental
2042-03-05 07:00:00,7,23.51,85.40,178.24,fundamental
2042-03-05 08:00:00,8,16.02,73.88,151.05,fundamental
2042-03-05 09:00:00,9,4.11,40.85,86.05,fundamental
2042-03-05 10:00:00,10,-0.51,6.70,35.32,fundamental
2042-03-05 11:00:00,11,-1.02,0.00,4.20,fundamental
2042-03-05 12:00:00,12,-2.10,0.00,1.90,fundamental
2042-03-05 13:00:00,13,-1.57,0.00,1.75,fundamental
2042-03-05 14:00:00,14,-1.27,0.00,1.99,fundamental
2042-03-05 15:00:00,15,-0.99,0.00,4.73,fundamental
2042-03-05 16:00:00,16,-0.01,4.05,42.97,fundamental
2042-03-05 17:00:00,17,3.51,35.24,98.82,fundamental
2042-03-05 18:00:00,18,11.62,79.62,171.31,fundamental
2042-03-05 19:00:00,19,25.22,105.60,197.63,fundamental
2042-03-05 20:00:00,20,24.09,113.93,214.80,fundamental
2042-03-05 21:00:00,21,18.93,113.32,213.30,fundamental
2042-03-05 22:00:00,22,14.34,101.19,198.59,fundamental
2042-03-05 23:00:00,23,12.47,80.40,186.43,fundamental
2042-03-06 00:00:00,0,4.82,67.04,159.94,fundamental
2042-03-06 01:00:00,1,0.61,62.65,132.88,fundamental
2042-03-06 02:00:00,2,0.39,57.55,130.33,fundamental
2042-03-06 03:00:00,3,2.42,59.94,126.19,fundamental
2042-03-06 04:00:00,4,0.00,57.78,138.85,fundamental
2042-03-06 05:00:00,5,0.00,63.32,155.49,fundamental
2042-03-06 06:00:00,6,1.14,85.23,174.60,fundamental
2042-03-06 07:00:00,7,1.04,91.53,190.28,fundamental
2042-03-06 08:00:00,8,0.73,78.66,165.72,fundamental
2042-03-06 09:00:00,9,0.00,44.59,111.86,fundamental
2042-03-06 10:00:00,10,-0.56,6.81,39.08,fundamental
2042-03-06 11:00:00,11,-1.38,0.00,4.23,fundamental
2042-03-06 12:00:00,12,-2.08,0.00,1.63,fundamental
2042-03-06 13:00:00,13,-1.00,0.00,1.65,fundamental
2042-03-06 14:00:00,14,-1.17,0.00,1.96,fundamental
2042-03-06 15:00:00,15,-1.00,0.00,5.35,fundamental
2042-03-06 16:00:00,16,-0.99,8.58,40.58,fundamental
2042-03-06 17:00:00,17,1.16,37.29,105.72,fundamental
2042-03-06 18:00:00,18,11.18,72.20,184.78,fundamental
2042-03-06 19:00:00,19,19.21,113.72,209.32,fundamental
2042-03-06 20:00:00,20,29.68,120.38,204.43,fundamental
2042-03-06 21:00:00,21,25.70,117.72,209.35,fundamental
2042-03-06 22:00:00,22,23.52,110.31,196.98,fundamental
2042-03-06 23:00:00,23,18.46,91.89,173.18,fundamental
2042-03-07 00:00:00,0,18.30,84.23,166.37,fundamental
2042-03-07 01:00:00,1,10.67,77.45,148.44,fundamental
2042-03-07 02:00:00,2,10.46,66.57,140.31,fundamental
2042-03-07 03:00:00,3,10.55,63.89,142.90,fundamental
2042-03-07 04:00:00,4,10.61,58.84,142.60,fundamental
2042-03-07 05:00:00,5,10.90,57.74,148.02,fundamental
2042-03-07 06:00:00,6,13.78,79.46,169.46,fundamental
2042-03-07 07:00:00,7,11.66,79.06,171.06,fundamental
2042-03-07 08:00:00,8,5.01,57.31,136.15,fundamental
2042-03-07 09:00:00,9,0.00,31.36,95.83,fundamental
2042-03-07 10:00:00,10,-0.46,2.60,43.06,fundamental
2042-03-07 11:00:00,11,-1.01,0.00,10.95,fundamental
2042-03-07 12:00:00,12,-2.01,0.00,3.64,fundamental
2042-03-07 13:00:00,13,-1.01,0.00,2.66,fundamental
2042-03-07 14:00:00,14,-1.05,0.00,7.83,fundamental
2042-03-07 15:00:00,15,-1.00,0.52,29.00,fundamental
2042-03-07 16:00:00,16,-0.50,3.68,66.98,fundamental
2042-03-07 17:00:00,17,2.16,28.37,127.36,fundamental
2042-03-07 18:00:00,18,11.87,62.73,160.09,fundamental
2042-03-07 19:00:00,19,16.05,83.16,189.10,fundamental
2042-03-07 20:00:00,20,19.63,90.40,197.88,fundamental
2042-03-07 21:00:00,21,13.24,88.25,205.23,fundamental
2042-03-07 22:00:00,22,11.43,65.72,192.47,fundamental
2042-03-07 23:00:00,23,4.85,51.34,186.24,fundamental
2042-03-08 00:00:00,0,0.00,39.51,154.23,fundamental
2042-03-08 01:00:00,1,0.00,26.22,137.97,fundamental
2042-03-08 02:00:00,2,0.00,17.72,125.82,fundamental
2042-03-08 03:00:00,3,-0.01,12.96,118.66,fundamental
2042-03-08 04:00:00,4,-0.08,10.84,114.78,fundamental
2042-03-08 05:00:00,5,-0.02,9.11,109.86,fundamental
2042-03-08 06:00:00,6,-0.01,9.19,118.13,fundamental
2042-03-08 07:00:00,7,-0.64,4.34,92.19,fundamental
2042-03-08 08:00:00,8,-0.56,2.05,61.73,fundamental
2042-03-08 09:00:00,9,-1.05,0.00,35.81,fundamental
2042-03-08 10:00:00,10,-0.95,0.00,9.00,fundamental
2042-03-08 11:00:00,11,-1.01,0.00,2.02,fundamental
2042-03-08 12:00:00,12,-1.54,0.00,1.29,fundamental
2042-03-08 13:00:00,13,-1.56,0.00,0.87,fundamental
2042-03-08 14:00:00,14,-2.10,0.00,1.49,fundamental
2042-03-08 15:00:00,15,-1.00,0.00,2.58,fundamental
2042-03-08 16:00:00,16,-1.00,0.00,19.58,fundamental
2042-03-08 17:00:00,17,-0.69,1.00,62.19,fundamental
2042-03-08 18:00:00,18,-1.54,1.13,121.91,fundamental
2042-03-08 19:00:00,19,-0.03,8.97,149.48,fundamental
2042-03-08 20:00:00,20,-0.38,15.04,162.22,fundamental
2042-03-08 21:00:00,21,-0.14,26.53,176.06,fundamental
2042-03-08 22:00:00,22,-0.01,27.10,156.66,fundamental
2042-03-08 23:00:00,23,-0.07,22.48,162.13,fundamental
2042-03-09 00:00:00,0,-0.28,28.69,159.80,fundamental
2042-03-09 01:00:00,1,-0.12,25.75,136.55,fundamental
2042-03-09 02:00:00,2,-0.01,21.81,135.99,fundamental
2042-03-09 03:00:00,3,-0.01,20.98,141.25,fundamental
2042-03-09 04:00:00,4,-0.08,18.66,138.90,fundamental
2042-03-09 05:00:00,5,-0.07,24.31,126.48,fundamental
2042-03-09 06:00:00,6,-0.23,24.31,121.66,fundamental
2042-03-09 07:00:00,7,-0.01,15.88,103.75,fundamental
2042-03-09 08:00:00,8,-0.06,6.34,68.27,fundamental
2042-03-09 09:00:00,9,-1.00,1.68,37.60,fundamental
2042-03-09 10:00:00,10,-0.82,0.00,4.57,fundamental
2042-03-09 11:00:00,11,-2.08,0.00,1.61,fundamental
2042-03-09 12:00:00,12,-2.04,-0.01,1.12,fundamental
2042-03-09 13:00:00,13,-1.99,0.00,1.06,fundamental
2042-03-09 14:00:00,14,-2.23,0.00,1.10,fundamental
2042-03-09 15:00:00,15,-1.24,0.00,1.50,fundamental
2042-03-09 16:00:00,16,-1.25,0.00,5.66,fundamental
2042-03-09 17:00:00,17,-0.62,8.36,46.87,fundamental
2042-03-09 18:00:00,18,-0.00,43.90,98.69,fundamental
2042-03-09 19:00:00,19,0.00,71.13,155.06,fundamental
2042-03-09 20:00:00,20,-0.00,85.92,177.29,fundamental
2042-03-09 21:00:00,21,-0.01,85.92,195.40,fundamental
2042-03-09 22:00:00,22,-0.00,77.31,186.08,fundamental
2042-03-09 23:00:00,23,0.00,66.16,159.83,fundamental
2042-03-10 00:00:00,0,-0.01,47.87,161.40,fundamental
2042-03-10 01:00:00,1,-0.01,47.71,147.55,fundamental
2042-03-10 02:00:00,2,-0.03,42.03,143.96,fundamental
2042-03-10 03:00:00,3,-0.01,45.74,142.03,fundamental
2042-03-10 04:00:00,4,-0.01,46.56,147.96,fundamental
2042-03-10 05:00:00,5,-0.00,51.05,140.56,fundamental
2042-03-10 06:00:00,6,0.00,63.92,148.86,fundamental
2042-03-10 07:00:00,7,0.00,66.91,167.19,fundamental
2042-03-10 08:00:00,8,0.00,56.78,159.96,fundamental
2042-03-10 09:00:00,9,-0.01,29.01,86.73,fundamental
2042-03-10 10:00:00,10,-0.95,1.08,32.50,fundamental
2042-03-10 11:00:00,11,-1.77,0.00,5.18,fundamental
2042-03-10 12:00:00,12,-1.16,0.00,1.89,fundamental
2042-03-10 13:00:00,13,-2.10,0.00,1.28,fundamental
2042-03-10 14:00:00,14,-1.00,0.00,1.40,fundamental
2042-03-10 15:00:00,15,-1.53,0.00,4.48,fundamental
2042-03-10 16:00:00,16,-0.78,0.00,38.84,fundamental
2042-03-10 17:00:00,17,-0.62,13.41,86.52,fundamental
2042-03-10 18:00:00,18,0.00,37.69,155.18,fundamental
2042-03-10 19:00:00,19,7.87,74.39,166.77,fundamental
2042-03-10 20:00:00,20,9.27,87.20,184.36,fundamental
2042-03-10 21:00:00,21,11.74,84.40,205.99,fundamental
2042-03-10 22:00:00,22,9.36,68.58,202.12,fundamental
2042-03-10 23:00:00,23,3.35,51.34,173.22,fundamental
2042-03-11 00:00:00,0,0.00,31.77,143.34,fundamental
2042-03-11 01:00:00,1,-0.04,22.40,129.82,fundamental
2042-03-11 02:00:00,2,-0.01,19.04,125.70,fundamental
2042-03-11 03:00:00,3,0.00,24.02,118.75,fundamental
2042-03-11 04:00:00,4,0.00,23.78,115.62,fundamental
2042-03-11 05:00:00,5,0.00,25.46,116.84,fundamental
2042-03-11 06:00:00,6,3.14,43.57,143.90,fundamental
2042-03-11 07:00:00,7,7.04,55.12,167.08,fundamental
2042-03-11 08:00:00,8,0.00,44.56,131.91,fundamental
2042-03-11 09:00:00,9,-0.01,18.64,86.47,fundamental
2042-03-11 10:00:00,10,-0.78,1.32,32.63,fundamental
2042-03-11 11:00:00,11,-1.00,0.00,4.28,fundamental
2042-03-11 12:00:00,12,-2.10,0.00,1.73,fundamental
2042-03-11 13:00:00,13,-2.08,0.00,1.21,fundamental
2042-03-11 14:00:00,14,-1.94,0.00,1.61,fundamental
2042-03-11 15:00:00,15,-1.29,0.00,5.15,fundamental
2042-03-11 16:00:00,16,-0.62,0.54,47.03,fundamental
2042-03-11 17:00:00,17,-0.34,10.57,90.12,fundamental
2042-03-11 18:00:00,18,5.04,50.68,138.35,fundamental
2042-03-11 19:00:00,19,13.20,96.27,184.01,fundamental
2042-03-11 20:00:00,20,17.15,108.60,225.21,fundamental
2042-03-11 21:00:00,21,13.76,108.91,220.75,fundamental
2042-03-11 22:00:00,22,11.65,94.92,184.12,fundamental
2042-03-11 23:00:00,23,12.65,80.78,167.21,fundamental
2042-03-12 00:00:00,0,11.97,68.62,147.19,fundamental
2042-03-12 01:00:00,1,9.49,65.00,149.95,fundamental
2042-03-12 02:00:00,2,8.45,64.66,130.74,fundamental
2042-03-12 03:00:00,3,7.05,65.07,141.07,fundamental
2042-03-12 04:00:00,4,10.20,64.92,152.08,fundamental
2042-03-12 05:00:00,5,10.80,67.74,135.86,fundamental
2042-03-12 06:00:00,6,14.09,87.41,168.32,fundamental
2042-03-12 07:00:00,7,14.34,82.67,175.56,fundamental
2042-03-12 08:00:00,8,18.64,68.83,152.95,fundamental
2042-03-12 09:00:00,9,0.70,35.71,86.11,fundamental
2042-03-12 10:00:00,10,-0.99,1.17,23.04,fundamental
2042-03-12 11:00:00,11,-2.06,0.00,2.53,fundamental
2042-03-12 12:00:00,12,-1.89,0.00,1.18,fundamental
2042-03-12 13:00:00,13,-2.06,0.00,1.22,fundamental
2042-03-12 14:00:00,14,-1.00,0.00,1.36,fundamental
2042-03-12 15:00:00,15,-1.36,0.00,1.72,fundamental
2042-03-12 16:00:00,16,-0.77,0.06,10.01,fundamental
2042-03-12 17:00:00,17,-0.01,26.56,72.85,fundamental
2042-03-12 18:00:00,18,10.74,71.61,151.66,fundamental
2042-03-12 19:00:00,19,19.33,101.16,199.79,fundamental
2042-03-12 20:00:00,20,23.43,112.11,211.89,fundamental
2042-03-12 21:00:00,21,13.24,113.30,198.62,fundamental
2042-03-12 22:00:00,22,13.24,98.93,193.55,fundamental
2042-03-12 23:00:00,23,12.45,98.17,194.10,fundamental
2042-03-13 00:00:00,0,11.53,85.69,168.97,fundamental
2042-03-13 01:00:00,1,10.50,77.40,154.88,fundamental
2042-03-13 02:00:00,2,10.58,72.59,148.79,fundamental
2042-03-13 03:00:00,3,13.63,75.87,146.20,fundamental
2042-03-13 04:00:00,4,30.18,76.70,134.51,fundamental
2042-03-13 05:00:00,5,27.72,79.41,141.74,fundamental
2042-03-13 06:00:00,6,29.34,95.19,169.04,fundamental
2042-03-13 07:00:00,7,33.13,95.87,162.93,fundamental
2042-03-13 08:00:00,8,15.80,71.22,137.64,fundamental
2042-03-13 09:00:00,9,3.80,38.45,70.02,fundamental
2042-03-13 10:00:00,10,-0.37,2.67,14.95,fundamental
2042-03-13 11:00:00,11,-1.16,0.00,1.86,fundamental
2042-03-13 12:00:00,12,-2.10,-0.01,1.06,fundamental
2042-03-13 13:00:00,13,-2.10,-0.01,0.97,fundamental
2042-03-13 14:00:00,14,-1.21,0.00,1.29,fundamental
2042-03-13 15:00:00,15,-2.08,0.00,1.70,fundamental
2042-03-13 16:00:00,16,-0.51,0.58,14.86,fundamental
2042-03-13 17:00:00,17,-0.05,23.62,75.74,fundamental
2042-03-13 18:00:00,18,0.00,61.89,146.56,fundamental
2042-03-13 19:00:00,19,0.00,91.45,216.38,fundamental
2042-03-13 20:00:00,20,0.25,100.74,227.50,fundamental
2042-03-13 21:00:00,21,0.81,96.12,200.20,fundamental
2042-03-13 22:00:00,22,1.67,86.23,181.35,fundamental
